,Employee_Id,Department_Id,Yearly_Salary
5116,1901,5,784479
5117,4412,9,491502
5118,6781,4,662519
5119,5982,5,594517
5120,4787,3,873601
5121,7259,3,409767
5122,9296,9,299380
5123,9828,6,318726
5124,1081,2,150794
5125,7848,8,498799
5126,3135,3,598431
5127,4133,4,87470
5128,693,9,878515
5129,9088,5,877181
5130,5385,8,59477
5131,4939,9,64444
5132,8906,5,276887
5133,3890,1,472338
5134,6947,2,563858
5135,8321,9,330659
5136,3405,2,293793
5137,4631,7,784803
5138,5017,8,811747
5139,4271,8,381781
5140,5918,9,188600
5141,1889,5,479361
5142,8334,4,405530
5143,6667,3,91619
5144,6123,2,162699
5145,63,8,719314
5146,1842,8,143555
5147,800,2,377708
5148,1612,3,727006
5149,5577,5,964193
5150,1479,3,986897
5151,5267,9,37373
5152,9777,2,372291
5153,2831,1,251498
5154,4006,9,26727
5155,4703,6,742403
5156,1149,7,288545
5157,2094,5,31749
5158,932,9,814682
5159,2412,4,988716
5160,6288,3,374036
5161,4019,6,587005
5162,2377,3,518095
5163,1119,1,866480
5164,4475,5,993981
5165,4902,3,865022
5166,4162,5,90919
5167,6826,2,11476
5168,4221,7,700021
5169,6952,3,185388
5170,4659,9,429115
5171,9177,5,147395
5172,8833,4,741691
5173,1975,3,636023
5174,4222,8,688665
5175,3645,2,976922
5176,2859,6,914564
5177,6375,9,546277
5178,8856,6,888437
5179,9523,6,866182
5180,2967,3,57357
5181,5253,1,869045
5182,4613,5,698006
5183,108,8,457054
5184,574,7,413296
5185,3293,2,629655
5186,7751,2,148611
5187,7763,6,605099
5188,9335,9,955434
5189,4212,9,301826
5190,5237,3,75027
5191,8090,3,959090
5192,8614,3,565974
5193,16,4,199834
5194,5766,6,28991
5195,3089,9,719111
5196,6395,1,980696
5197,9634,7,676745
5198,2426,4,258649
5199,1798,5,10767
5200,696,2,131184
5201,1529,6,206107
5202,3127,8,344744
5203,4816,1,510936
5204,3439,2,167819
5205,2459,6,464629
5206,9659,3,269905
5207,5587,8,248885
5208,445,1,611853
5209,7463,9,331102
5210,7125,3,450227
5211,3082,6,651896
5212,1671,8,64364
5213,6129,4,159080
5214,6114,8,396661
5215,7135,1,516639
5216,6753,1,128196
5217,2191,1,44091
5218,8941,7,257381
5219,571,4,976046
5220,2310,4,188620
5221,5888,3,978421
5222,7293,5,439377
5223,1749,2,842279
5224,4660,2,267414
5225,1999,5,35268
5226,5379,2,135353
5227,8397,2,851051
5228,8808,4,276365
5229,1825,2,654804
5230,9510,3,857014
5231,6083,7,376984
5232,7213,8,509018
5233,4849,1,87251
5234,5835,1,344516
5235,8856,6,45646
5236,8758,3,140876
5237,7657,2,906298
5238,805,3,155425
5239,7861,7,899656
5240,6353,3,470246
5241,1269,2,186658
5242,1118,4,978169
5243,5730,8,71304
5244,172,7,20191
5245,3396,8,424785
5246,5580,8,550106
5247,9596,2,356437
5248,4883,9,328615
5249,3772,5,116047
5250,4489,1,625089
5251,3638,4,518016
5252,9838,3,991771
5253,856,4,245007
5254,5945,5,563427
5255,1638,1,76469
5256,6299,7,22576
5257,8290,8,406574
5258,5390,6,479243
5259,9167,6,447195
5260,9405,9,444818
5261,6442,2,251612
5262,8198,6,966869
5263,1296,9,496603
5264,7695,6,392885
5265,4729,6,925701
5266,1872,5,471379
5267,5070,4,387181
5268,3106,3,573909
5269,3540,1,706503
5270,4297,5,88399
5271,9297,6,927505
5272,854,9,20164
5273,1373,3,346620
5274,6953,1,866450
5275,7702,1,468001
5276,5966,3,666176
5277,5685,9,70465
5278,2540,7,987622
5279,1575,3,359383
5280,8768,8,449043
5281,3950,3,842239
5282,1490,2,38419
5283,2189,2,943441
5284,7652,7,183062
5285,9974,8,225668
5286,5370,1,175202
5287,7190,1,534062
5288,4347,6,717663
5289,1643,1,569831
5290,6058,7,596811
5291,574,1,838442
5292,1102,1,433218
5293,9219,6,358265
5294,1932,8,51521
5295,5500,5,324588
5296,1802,1,902039
5297,1230,6,27386
5298,2918,5,36572
5299,5207,9,685043
5300,72,9,886757
5301,8444,5,804650
5302,8297,7,608530
5303,7758,6,955584
5304,7049,8,516708
5305,8920,8,774421
5306,2784,2,505978
5307,2106,9,233470
5308,6706,8,280632
5309,2836,4,931607
5310,3753,9,571572
5311,1725,2,614931
5312,333,4,125784
5313,4559,9,43287
5314,8024,6,209567
5315,937,9,105409
5316,8476,9,799601
5317,5901,9,602404
5318,1449,3,52775
5319,9887,4,569335
5320,6761,6,861541
5321,7492,7,933120
5322,1260,5,871695
5323,7738,3,848627
5324,1952,9,657312
5325,5138,9,693119
5326,6541,9,251426
5327,7712,3,564200
5328,6166,6,800053
5329,6578,3,163413
5330,3825,9,335601
5331,2994,2,435317
5332,1922,9,626641
5333,4658,6,176925
5334,8364,9,248578
5335,6827,1,840368
5336,3689,8,953483
5337,4931,2,674353
5338,2271,2,666145
5339,8207,5,803177
5340,7612,8,821272
5341,1556,5,672816
5342,9749,5,193796
5343,9063,3,505974
5344,1433,8,844507
5345,4813,2,883851
5346,4337,1,870487
5347,9679,9,708592
5348,5132,8,484866
5349,786,7,227583
5350,2568,2,153364
5351,2656,2,949006
5352,2788,6,293380
5353,545,3,386009
5354,5460,3,332323
5355,3198,7,240886
5356,4141,4,625209
5357,6058,2,999023
5358,9098,4,232845
5359,3696,8,193310
5360,5251,9,947267
5361,7057,7,366006
5362,3954,3,223902
5363,2906,4,551994
5364,483,3,200434
5365,3374,4,768805
5366,8484,1,274131
5367,3166,7,489064
5368,9678,2,429751
5369,5845,7,280647
5370,5429,3,496137
5371,2354,9,124581
5372,30,2,471014
5373,7072,1,438754
5374,9454,5,354534
5375,6680,8,960719
5376,1759,7,791018
5377,934,5,978047
5378,5900,8,23879
5379,6995,3,738554
5380,4969,4,588781
5381,4552,1,564953
5382,233,9,924554
5383,1804,2,27159
5384,6886,9,971931
5385,7834,9,62599
5386,9461,8,392947
5387,2568,1,594859
5388,9426,6,898810
5389,2787,2,259998
5390,3244,2,698926
5391,4817,7,377497
5392,1672,3,990342
5393,648,3,820920
5394,5957,3,431210
5395,7579,4,455840
5396,927,2,290537
5397,9914,2,650388
5398,5556,8,493703
5399,8628,6,510515
5400,9783,3,409217
5401,1387,4,91196
5402,1198,3,394189
5403,8313,4,496067
5404,7930,4,499761
5405,4540,2,781786
5406,9911,8,553018
5407,2360,2,738488
5408,5623,7,200527
5409,1260,3,222578
5410,3345,9,247426
5411,4510,6,373108
5412,7302,7,700920
5413,704,6,518942
5414,7046,3,125002
5415,9502,9,306567
5416,5563,5,593243
5417,5151,7,300776
5418,6509,5,562981
5419,244,8,276797
5420,113,7,131563
5421,1065,5,91905
5422,5890,9,902547
5423,9946,1,593702
5424,6873,8,164288
5425,724,6,616803
5426,9238,6,837538
5427,9447,8,304280
5428,1921,9,558522
5429,702,2,75759
5430,9551,2,906141
5431,4932,1,632302
5432,267,9,459695
5433,9438,5,439848
5434,6427,2,434019
5435,8620,6,702760
5436,7412,6,143061
5437,8987,1,116021
5438,2731,2,50152
5439,2076,9,28472
5440,4815,8,551907
5441,9890,2,186263
5442,3488,8,822277
5443,7435,5,293752
5444,3006,7,994170
5445,20,7,811195
5446,9518,6,466249
5447,7784,5,723120
5448,6086,2,86375
5449,6585,9,253613
5450,1601,8,18732
5451,5654,3,307120
5452,7141,3,721075
5453,5519,9,426407
5454,1644,6,568975
5455,3660,7,381859
5456,282,6,361707
5457,904,3,477043
5458,6034,1,367056
5459,1130,5,63983
5460,7398,9,174653
5461,6274,2,436114
5462,2072,4,250099
5463,4155,1,383608
5464,9602,1,729431
5465,5946,6,73265
5466,5646,6,288236
5467,5374,3,290661
5468,9096,1,811231
5469,4996,2,342162
5470,7961,8,286939
5471,1563,1,198576
5472,1317,8,147427
5473,5399,2,766133
5474,1023,4,421760
5475,6523,2,787551
5476,2389,1,569366
5477,2180,4,349075
5478,3235,2,818330
5479,8641,4,141693
5480,7244,1,321271
5481,9835,7,685758
5482,4534,8,704693
5483,288,8,494581
5484,1951,2,101479
5485,7603,5,176070
5486,4001,5,411761
5487,1503,5,330065
5488,9368,3,501760
5489,8701,8,364558
5490,6812,6,480518
5491,5109,6,126915
5492,1353,2,30532
5493,8075,7,756828
5494,5226,8,364955
5495,9647,8,910345
5496,5073,8,255432
5497,1368,9,506011
5498,4638,8,34864
5499,1268,3,61819
5500,7844,5,495490
5501,408,8,659612
5502,9669,6,989736
5503,4152,4,739053
5504,4445,4,419192
5505,4932,8,450186
5506,7357,5,644197
5507,1182,6,589908
5508,6139,3,620924
5509,8488,4,206434
5510,4433,8,66970
5511,7151,6,732131
5512,5213,1,398209
5513,1005,9,585969
5514,9640,8,649063
5515,26,6,978832
5516,9267,8,428904
5517,5030,8,592658
5518,3180,5,532840
5519,3519,8,897684
5520,1626,9,105437
5521,9791,9,84412
5522,6682,5,170948
5523,7262,6,465384
5524,2520,1,93495
5525,1519,9,22916
5526,3773,3,706187
5527,9576,1,925141
5528,3931,6,295412
5529,3119,1,562988
5530,4056,2,87219
5531,1968,3,805436
5532,4542,8,462481
5533,1339,4,736372
5534,2816,4,241684
5535,960,2,774840
5536,8356,8,966542
5537,4822,4,467330
5538,4738,5,84430
5539,5692,9,724978
5540,7114,4,192553
5541,7538,7,255362
5542,5726,1,810446
5543,7620,7,815892
5544,7049,2,603730
5545,1769,8,915151
5546,2025,5,659967
5547,2914,1,322349
5548,7857,3,399789
5549,5288,1,668081
5550,6533,9,143544
5551,5853,1,851629
5552,9496,4,231992
5553,5689,7,180471
5554,3720,7,204042
5555,5494,4,632540
5556,4447,9,463739
5557,4751,1,534858
5558,1498,5,901961
5559,7438,1,45251
5560,6366,8,900857
5561,7324,6,397575
5562,7199,6,461050
5563,4362,2,206935
5564,9558,8,625543
5565,9392,8,589128
5566,899,2,578423
5567,8431,8,154375
5568,4377,4,934868
5569,1073,8,726914
5570,723,6,378453
5571,1102,6,687889
5572,5198,5,35906
5573,7953,3,983002
5574,6294,5,590123
5575,1208,4,962615
5576,1747,4,569949
5577,9206,6,434804
5578,3176,8,946669
5579,3015,2,422490
5580,9484,8,596736
5581,470,5,695031
5582,20,2,307350
5583,2976,8,545392
5584,5295,5,573517
5585,7269,6,984596
5586,125,3,828366
5587,5339,3,317167
5588,1413,2,832472
5589,1296,5,664144
5590,4330,5,863134
5591,9856,1,848653
5592,2944,5,868830
5593,1425,9,567840
5594,9968,7,643878
5595,8981,9,748846
5596,806,2,812706
5597,8452,9,321285
5598,7860,2,27671
5599,4665,9,341894
5600,5033,6,702933
5601,1551,9,178361
5602,4398,8,20058
5603,4470,7,651784
5604,1155,2,438310
5605,9904,5,678605
5606,3770,9,761838
5607,1044,5,322293
5608,8600,7,666047
5609,4155,9,562430
5610,1527,9,479093
5611,4735,8,501358
5612,758,5,625649
5613,4043,4,451553
5614,8710,7,175767
5615,6677,2,795134
5616,6415,5,421288
5617,6692,4,65661
5618,9876,1,270380
5619,2912,7,63473
5620,2834,9,433765
5621,7999,9,567912
5622,7891,1,174460
5623,1429,5,130247
5624,4411,6,421006
5625,1960,9,162479
5626,166,8,204894
5627,6071,2,166586
5628,7397,7,843488
5629,6160,2,816415
5630,1226,4,821997
5631,4610,9,378792
5632,7808,3,819356
5633,2818,2,599735
5634,4038,5,211161
5635,4700,9,828375
5636,3914,6,49037
5637,5394,7,676634
5638,3355,5,73340
5639,6599,2,373456
5640,3686,3,142890
5641,8837,6,304803
5642,3954,9,358829
5643,9905,1,366334
5644,41,8,801765
5645,649,5,774558
5646,1809,1,858706
5647,8833,1,57142
5648,9135,6,997321
5649,4989,5,996657
5650,1537,7,582371
5651,8134,9,503031
5652,8807,6,853121
5653,7563,2,477418
5654,5531,7,912647
5655,4975,4,134848
5656,2911,3,844626
5657,1384,2,927945
5658,5860,2,789771
5659,5121,9,220987
5660,7922,7,967329
5661,6294,5,119582
5662,46,2,796637
5663,184,8,877619
5664,4283,3,221190
5665,8672,5,932967
5666,9977,1,623649
5667,1122,8,922422
5668,8439,1,290019
5669,2372,3,632742
5670,601,7,117943
5671,3815,5,581532
5672,5036,7,350740
5673,5702,9,932830
5674,4270,9,134163
5675,3475,1,623508
5676,7362,6,308986
5677,2185,2,919883
5678,6974,1,356940
5679,2004,4,593638
5680,1497,3,480550
5681,3756,6,586704
5682,3489,6,918373
5683,7661,8,470096
5684,9666,4,688485
5685,1249,7,474332
5686,3443,6,735558
5687,8374,5,630878
5688,4460,8,608865
5689,3975,5,477854
5690,7757,8,938001
5691,6730,3,922714
5692,9339,2,756069
5693,5618,8,71652
5694,7014,6,894802
5695,6613,9,755236
5696,6200,8,514283
5697,3946,6,333177
5698,83,9,138252
5699,8133,4,985909
5700,2475,7,729586
5701,3996,6,804633
5702,18,8,388185
5703,981,8,40133
5704,1751,6,927997
5705,3685,2,826253
5706,9159,6,473779
5707,810,5,317514
5708,8338,3,388445
5709,2160,9,899138
5710,9630,5,837650
5711,7227,9,761648
5712,271,9,424593
5713,262,5,865377
5714,4668,4,236167
5715,3555,1,679819
5716,90,8,666165
5717,1015,9,392347
5718,6374,1,83792
5719,2663,1,188485
5720,6703,9,351107
5721,5091,5,150068
5722,8081,8,63691
5723,9110,1,295060
5724,252,4,793481
5725,2524,3,333482
5726,3998,8,39472
5727,1146,1,629803
5728,521,6,278765
5729,5198,8,376300
5730,8986,7,945272
5731,6930,2,101411
5732,7678,7,69358
5733,647,7,31798
5734,8037,4,996684
5735,7484,7,346057
5736,3900,8,513338
5737,7008,8,847751
5738,485,3,910573
5739,7846,4,882476
5740,7385,8,148384
5741,9568,7,150688
5742,2562,8,596053
5743,2064,1,721247
5744,5047,3,843604
5745,252,5,494605
5746,1031,5,441508
5747,4437,6,836631
5748,9925,6,318915
5749,152,3,65638
5750,8567,5,150426
5751,3787,6,849085
5752,2495,3,910512
5753,3735,1,804255
5754,4009,8,680838
5755,9267,9,364879
5756,8320,8,742659
5757,8629,1,723685
5758,2103,3,793286
5759,7326,5,512944
5760,9436,2,823154
5761,1107,7,11578
5762,2153,5,787781
5763,7494,7,836913
5764,982,9,998010
5765,2402,7,782522
5766,3242,4,46077
5767,2352,5,297497
5768,9134,7,386107
5769,7698,7,283337
5770,9859,7,132361
5771,1056,5,186726
5772,9715,3,437454
5773,4511,7,508626
5774,8304,4,103975
5775,7526,5,308049
5776,9796,3,964261
5777,519,7,535832
5778,2917,9,617826
5779,6002,3,599047
5780,5481,4,480198
5781,8707,1,243827
5782,8606,3,384962
5783,4955,1,233441
5784,2070,7,766318
5785,8641,7,400338
5786,4398,6,305411
5787,7228,1,345624
5788,109,2,962909
5789,1168,4,726368
5790,6990,4,187357
5791,1991,4,170488
5792,5538,8,278391
5793,8717,4,801876
5794,7877,7,651651
5795,6078,2,396439
5796,8220,7,66569
5797,197,8,245769
5798,4519,2,542106
5799,9811,1,988638
5800,8692,3,622085
5801,866,9,131970
5802,2168,8,647007
5803,1155,7,335786
5804,2386,9,521828
5805,9862,8,421489
5806,1997,9,312510
5807,6269,6,921934
5808,2141,8,766154
5809,7786,7,828003
5810,7163,1,412741
5811,4769,6,446897
5812,6384,7,311016
5813,817,9,583927
5814,2584,1,227382
5815,7935,4,626118
5816,8550,2,967385
5817,3560,8,571760
5818,9947,9,880323
5819,6529,6,430111
5820,282,8,76919
5821,5474,4,749583
5822,3925,8,817333
5823,2843,2,674225
5824,2677,1,977058
5825,2277,3,251033
5826,3060,4,584828
5827,5305,7,271573
5828,2124,5,944227
5829,5979,8,909360
5830,3903,6,517062
5831,5196,8,503116
5832,2586,7,478108
5833,4019,7,670020
5834,1862,5,720381
5835,714,2,889356
5836,3495,3,891978
5837,2469,9,133623
5838,7595,3,985550
5839,4081,6,610539
5840,1322,3,216836
5841,7333,3,166462
5842,5368,6,906115
5843,9958,2,396126
5844,4781,5,893595
5845,1915,8,143840
5846,8143,4,621080
5847,1744,8,457700
5848,4246,4,550193
5849,166,5,137254
5850,6669,4,249750
5851,4158,3,333672
5852,7643,4,499981
5853,1829,5,732370
5854,758,1,225332
5855,4881,2,588450
5856,3555,2,674934
5857,5288,3,479749
5858,3666,4,12090
5859,9623,1,976858
5860,5654,3,285980
5861,8174,2,900095
5862,2691,5,879457
5863,8646,5,547010
5864,9012,9,750018
5865,3594,8,15377
5866,7149,6,679511
5867,8371,8,272592
5868,4227,8,996105
5869,4410,9,363314
5870,2642,2,256050
5871,908,4,902157
5872,6570,4,476255
5873,1134,6,480747
5874,2983,4,300077
5875,3323,7,374370
5876,4300,5,924633
5877,5517,8,658852
5878,3629,4,921089
5879,6238,9,336528
5880,2632,5,989510
5881,7222,2,840095
5882,5108,5,755462
5883,1309,3,651905
5884,525,1,942730
5885,6233,8,945328
5886,4259,4,670743
5887,3183,1,108658
5888,9394,3,210104
5889,3783,3,407857
5890,5189,5,66327
5891,1378,8,194526
5892,3268,8,618288
5893,4597,6,426397
5894,6138,4,931726
5895,5086,3,576703
5896,2314,3,805327
5897,7484,6,677152
5898,5171,9,993406
5899,107,5,120944
5900,1462,2,22369
5901,3189,2,85312
5902,6718,6,653642
5903,4785,5,881865
5904,1262,1,783657
5905,2427,5,598195
5906,6222,6,680655
5907,4389,1,626561
5908,6393,5,909164
5909,75,8,605768
5910,295,9,115146
5911,5343,4,837396
5912,3029,5,332165
5913,6865,3,331926
5914,5078,1,422383
5915,1663,7,196634
5916,9334,7,45281
5917,4519,6,113491
5918,2933,5,650587
5919,3153,4,500735
5920,9684,7,383716
5921,3175,3,724180
5922,7884,4,474257
5923,514,6,738940
5924,6900,8,383346
5925,2992,6,734438
5926,4373,7,180721
5927,896,6,405902
5928,3130,8,444742
5929,2544,7,604160
5930,1080,1,287150
5931,3336,7,365458
5932,3089,7,22462
5933,7306,1,709249
5934,6185,7,346824
5935,4947,9,513686
5936,3064,6,314103
5937,1574,5,972046
5938,9838,1,941294
5939,5005,1,922813
5940,6052,3,879759
5941,2475,2,668762
5942,6758,3,555200
5943,5139,8,207411
5944,6867,6,145797
5945,4875,3,449467
5946,6086,5,699118
5947,5161,4,260749
5948,7471,5,291687
5949,4251,2,161851
5950,8561,6,953815
5951,7817,1,332103
5952,2531,5,196540
5953,3000,5,236503
5954,4299,4,538304
5955,5484,9,379598
5956,2749,8,949519
5957,4294,4,610628
5958,9616,5,137196
5959,5060,8,553570
5960,4687,4,694451
5961,1110,9,876101
5962,3916,8,137573
5963,1568,7,931372
5964,4463,4,869838
5965,7369,2,128201
5966,2832,6,933685
5967,1953,8,980722
5968,7240,2,550298
5969,9098,6,23354
5970,231,7,497721
5971,9855,9,872437
5972,1577,6,768333
5973,2977,4,578015
5974,270,3,922252
5975,28,5,667733
5976,2713,9,487944
5977,9284,7,75667
5978,1695,2,764803
5979,1946,6,607996
5980,4748,1,833916
5981,98,2,426603
5982,4627,3,758725
5983,3823,8,842573
5984,9341,8,572696
5985,6615,6,291066
5986,5964,8,916669
5987,7680,2,611131
5988,3113,7,922375
5989,1865,7,359031
5990,8826,7,207111
5991,4339,8,923011
5992,8603,2,586214
5993,9131,6,474503
5994,3412,4,813872
5995,9614,2,617822
5996,5642,3,109581
5997,225,4,385123
5998,6191,1,853643
5999,7277,1,584075
6000,3397,4,289303
6001,4559,4,637500
6002,4003,6,384093
6003,2181,7,238622
6004,5069,6,698033
6005,4567,9,51331
6006,459,5,543031
6007,7809,7,792507
6008,6356,5,990410
6009,5567,5,185548
6010,215,7,269039
6011,6385,9,434391
6012,8439,7,186939
6013,3357,2,578343
6014,4250,7,301538
6015,9984,8,513343
6016,2075,9,160112
6017,1386,7,161303
6018,1355,1,681856
6019,4565,3,836159
6020,2135,8,754738
6021,6154,2,30928
6022,5221,9,674174
6023,9974,6,591211
6024,2316,3,403850
6025,6217,1,548058
6026,4367,4,231921
6027,7207,4,977309
6028,2448,1,278853
6029,1453,8,542559
6030,4522,7,498684
6031,7312,6,582689
6032,7205,9,827998
6033,9359,3,431396
6034,9633,8,980168
6035,7084,4,930030
6036,4716,9,758995
6037,6053,3,344664
6038,127,8,540650
6039,7442,4,69391
6040,4916,8,280551
6041,8310,6,739178
6042,4828,2,479088
6043,8341,2,57835
6044,1279,8,610215
6045,4364,9,687606
6046,7378,5,927971
6047,5674,2,463734
6048,8194,8,122908
6049,839,8,718827
6050,5021,6,633773
6051,8029,1,613083
6052,8143,9,857982
6053,6904,1,719805
6054,5201,3,772947
6055,4094,3,756489
6056,9795,2,764875
6057,6885,6,256514
6058,7152,2,63809
6059,7000,4,285860
6060,4753,6,281484
6061,6581,9,199445
6062,6379,8,50459
6063,7504,3,702931
6064,6865,9,684396
6065,6250,9,221689
6066,8204,5,253500
6067,8188,3,126364
6068,8610,9,164713
6069,2120,3,605063
6070,7600,2,917284
6071,8633,9,494752
6072,5937,1,987326
6073,1757,3,809320
6074,4529,6,811690
6075,7895,1,145416
6076,3706,5,537507
6077,2207,8,400917
6078,1045,7,339082
6079,3246,7,518485
6080,83,7,488954
6081,7508,2,701355
6082,3751,6,893127
6083,9359,5,248304
6084,5474,7,799100
6085,8677,3,815838
6086,3124,7,449394
6087,7768,8,965927
6088,671,2,741697
6089,3823,6,959923
6090,9288,5,344476
6091,2030,6,401802
6092,3440,2,695888
6093,2671,3,340617
6094,1712,1,829842
6095,4511,6,872235
6096,4779,2,139126
6097,2074,9,382773
6098,2380,1,744450
6099,3184,9,464674
6100,5808,7,634110
6101,1008,4,345326
6102,766,2,579300
6103,4039,9,678587
6104,4391,1,578712
6105,566,8,414170
6106,1555,6,131994
6107,7108,4,836289
6108,1024,3,300916
6109,4649,1,436712
6110,2951,9,910184
6111,8226,4,155699
6112,3632,6,417669
6113,4603,5,677662
6114,9948,9,452102
6115,8589,2,926937
6116,9505,9,710493
6117,8504,6,878843
6118,103,4,765931
6119,3675,7,242880
6120,7083,7,711653
6121,2521,6,351687
6122,4790,6,848734
6123,3239,3,127479
6124,6126,9,489244
6125,710,6,873492
6126,4615,6,667469
6127,7750,2,125646
6128,6280,2,546949
6129,9370,9,556634
6130,3449,2,518099
6131,4359,3,482880
6132,7483,1,342761
6133,6795,5,984023
6134,3319,2,118869
6135,6135,9,224142
6136,7715,8,332111
6137,4505,4,154896
6138,2830,4,338232
6139,6993,9,327520
6140,2016,3,231995
6141,9380,4,909072
6142,4937,9,17138
6143,8069,4,414973
6144,5033,1,461697
6145,5350,5,529391
6146,7246,1,677741
6147,8137,6,881905
6148,914,6,402193
6149,9094,4,63158
6150,7005,8,816394
6151,413,7,180620
6152,731,2,289560
6153,1578,9,736285
6154,687,6,502762
6155,2052,6,18178
6156,3889,2,287650
6157,2094,5,429419
6158,933,1,264624
6159,5048,8,934642
6160,4247,5,893415
6161,2167,6,801123
6162,7503,3,13619
6163,4293,7,389980
6164,5084,2,631702
6165,1424,1,878297
6166,2053,5,389011
6167,380,1,470904
6168,300,2,399887
6169,3280,2,817462
6170,8601,5,732864
6171,5147,7,743596
6172,2652,3,266943
6173,1693,9,713592
6174,2306,8,587413
6175,7608,8,931324
6176,7824,9,594328
6177,6131,1,510450
6178,4964,2,868185
6179,2733,4,71444
6180,2948,7,128893
6181,2214,5,819662
6182,9741,5,650967
6183,317,7,215026
6184,7155,1,413761
6185,7312,7,635343
6186,8033,6,617208
6187,9804,6,994195
6188,9271,8,110262
6189,5419,7,986562
6190,8197,5,471616
6191,9779,8,308002
6192,2163,6,883698
6193,9577,1,744070
6194,1994,8,226156
6195,675,2,794826
6196,4907,3,45755
6197,8717,7,773196
6198,3713,5,52039
6199,2398,7,195993
6200,3422,4,781731
6201,8101,3,721722
6202,8402,7,776294
6203,9940,1,478323
6204,7990,4,212623
6205,7292,2,797949
6206,1788,6,813701
6207,452,9,106693
6208,7916,8,684749
6209,9621,8,689227
6210,7221,2,345360
6211,9634,4,749024
6212,3181,2,31959
6213,9308,8,871432
6214,84,2,718064
6215,6433,6,279140
6216,9350,9,749893
6217,6844,1,34057
6218,3729,6,741439
6219,8218,5,332924
6220,8554,5,62643
6221,1882,4,80543
6222,9256,4,729343
6223,716,8,517537
6224,8485,4,968260
6225,7324,1,535480
6226,9362,7,103195
6227,1732,1,112204
6228,2745,4,703107
6229,5282,1,990880
6230,8155,6,656790
6231,557,8,777692
6232,3310,2,988092
6233,7353,2,534834
6234,5078,7,999678
6235,8097,4,530715
6236,9036,3,220395
6237,3667,1,628792
6238,2503,5,666733
6239,5317,8,48984
6240,3742,1,860161
6241,276,2,154125
6242,8368,9,690937
6243,5009,8,176880
6244,4595,7,79654
6245,4621,6,298496
6246,249,5,458758
6247,5139,8,598903
6248,7065,5,58197
6249,7062,1,447690
6250,5495,2,887100
6251,4558,8,756796
6252,6872,2,125838
6253,4735,4,930641
6254,4327,7,710368
6255,618,5,629462
6256,3895,3,637215
6257,3791,7,117272
6258,257,8,225391
6259,8149,2,282652
6260,1813,4,806414
6261,7951,5,169713
6262,8709,7,721955
6263,6266,5,470338
6264,1939,1,767771
6265,3576,3,448249
6266,6887,6,257708
6267,4334,8,667846
6268,9336,1,741879
6269,4275,2,541506
6270,466,1,806476
6271,576,9,887705
6272,5552,4,149073
6273,3484,7,103979
6274,6618,5,550879
6275,3445,6,985849
6276,2680,8,614129
6277,1962,1,305191
6278,8133,5,43793
6279,2668,4,713798
6280,1332,4,281354
6281,9170,3,854114
6282,5213,9,492197
6283,3347,3,400720
6284,8702,6,391789
6285,9060,9,947578
6286,8035,5,380996
6287,1501,1,415917
6288,6141,8,822369
6289,606,4,453158
6290,2599,3,743118
6291,3924,5,831352
6292,3874,9,492912
6293,6074,2,561785
6294,2458,7,824540
6295,5706,9,779483
6296,211,1,874872
6297,604,4,517847
6298,6993,5,730954
6299,8303,5,553412
6300,5271,7,358816
6301,7649,5,414948
6302,308,3,570972
6303,2900,1,53612
6304,7810,8,607521
6305,9056,4,884644
6306,3287,3,716975
6307,7620,4,152617
6308,8631,4,367406
6309,3101,9,573205
6310,5791,4,201306
6311,6175,1,881483
6312,9418,6,419804
6313,3497,3,404644
6314,1236,4,702021
6315,1973,8,480173
6316,3375,5,307288
6317,5104,3,547341
6318,3434,5,492743
6319,788,3,566916
6320,1833,3,860062
6321,8334,5,447385
6322,3714,2,811183
6323,250,7,336707
6324,2337,9,723536
6325,1685,2,307236
6326,8483,5,539056
6327,858,9,419196
6328,335,3,137781
6329,322,6,477897
6330,404,1,672740
6331,9813,7,768656
6332,6193,5,537750
6333,8417,5,155733
6334,8777,5,455320
6335,5150,6,957122
6336,5429,1,721149
6337,4949,1,37863
6338,2722,8,795635
6339,7057,2,478797
6340,6414,4,269606
6341,287,7,269227
6342,3087,8,460117
6343,2898,1,355461
6344,7806,2,190917
6345,2656,5,60020
6346,3810,6,852999
6347,8054,2,896544
6348,3676,5,218687
6349,527,3,302221
6350,9964,2,780047
6351,9332,5,634681
6352,1232,1,574642
6353,5363,5,642063
6354,7472,5,611760
6355,13,8,369861
6356,8042,9,724289
6357,3168,5,871246
6358,1420,8,581187
6359,3895,6,184236
6360,4837,3,40483
6361,2813,9,791051
6362,4189,9,281072
6363,8321,9,148694
6364,1612,3,705642
6365,5972,6,348641
6366,1207,5,742560
6367,6166,2,591026
6368,2162,8,25171
6369,4830,2,229108
6370,8179,7,543181
6371,2289,3,780212
6372,1918,3,463860
6373,4715,6,333330
6374,1222,2,651341
6375,5591,4,930634
6376,9595,5,110471
6377,8761,8,822068
6378,4576,4,738672
6379,8077,6,682288
6380,7959,6,716397
6381,3927,3,914676
6382,1242,6,105269
6383,3664,5,291886
6384,7469,4,675834
6385,6121,2,84322
6386,3922,2,435935
6387,5757,8,632882
6388,852,6,672373
6389,6782,2,12831
6390,2772,6,120002
6391,6609,4,753826
6392,2617,8,80141
6393,2250,6,822112
6394,3229,6,494912
6395,1677,8,417367
6396,8322,9,725565
6397,2280,1,617414
